anchor_start,anchor_end,cause_start,cause_end,modifier,raw_line
O048,O049,O440,O469,,O440 - O469
O048,O049,O670,O679,,O670 - O679
O048,O049,O95,O95,,O95
O048,O049,O980,O998,,O980 - O998
O048,O049,R75,R75,,R75
O050,O051,B200,B24,,B200 - B24
O050,O051,O050,O059,,O050 - O059
O050,O051,O980,O998,,O980 - O998
O050,O051,R75,R75,,R75
O052,O052,B200,B24,,B200 - B24
O052,O052,I011,I011,,I011
O052,O052,I020,I020,,I020
O052,O052,I050,I080,,I050 - I080
O052,O052,I081,I089,,I081 - I089
O052,O052,I091,I091,,I091
O052,O052,I330,I339,,I330 - I339
O052,O052,I340,I379,,I340 - I379
O052,O052,I38,I38,,I38
O052,O052,I423,I424,,I423 - I424
O052,O052,I480,I499,,I480 - I499
O052,O052,I513,I513,,I513
O052,O052,I700,I700,,I700
O052,O052,I740,I741,,I740 - I741
O052,O052,I800,I809,,I800 - I809
O052,O052,I821,I829,,I821 - I829
O052,O052,O033,O033,,O033
O052,O052,O038,O038,,O038
O052,O052,O043,O043,,O043
O052,O052,O048,O048,,O048
O052,O052,O052,O053,,O052 - O053
O052,O052,O058,O058,,O058
O052,O052,O063,O063,,O063
O052,O052,O068,O068,,O068
O052,O052,O073,O073,,O073
O052,O052,O078,O078,,O078
O052,O052,O087,O087,,O087
O052,O052,O223,O223,,O223
O052,O052,O229,O229,,O229
O052,O052,O600,O849,,O600 - O849
O052,O052,O871,O871,,O871
O052,O052,O879,O879,,O879
O052,O052,O95,O95,,O95
O052,O052,O994,O994,,O994
O052,O052,R75,R75,,R75
O052,O052,T801,T801,,T801
O052,O052,T817,T817,,T817
O052,O052,T828,T828,,T828
O052,O052,T838,T838,,T838
O052,O052,T848,T848,,T848
O052,O052,T858,T858,,T858
O052,O052,Y600,Y849,,Y600 - Y849
O053,O056,B200,B24,,B200 - B24
O053,O056,O050,O059,,O050 - O059
O053,O056,O980,O998,,O980 - O998
O053,O056,R75,R75,,R75
O057,O057,B200,B24,,B200 - B24
O057,O057,I011,I011,,I011
O057,O057,I020,I020,,I020
O057,O057,I050,I080,,I050 - I080
O057,O057,I081,I089,,I081 - I089
O057,O057,I091,I091,,I091
O057,O057,I330,I339,,I330 - I339
O057,O057,I340,I379,,I340 - I379
O057,O057,I38,I38,,I38
O057,O057,I423,I424,,I423 - I424
O057,O057,I480,I499,,I480 - I499
O057,O057,I513,I513,,I513
O057,O057,I700,I700,,I700
O057,O057,I740,I741,,I740 - I741
O057,O057,I800,I809,,I800 - I809
O057,O057,I821,I829,,I821 - I829
O057,O057,O033,O033,,O033
O057,O057,O038,O038,,O038
O057,O057,O043,O043,,O043
O057,O057,O048,O048,,O048
O057,O057,O053,O053,,O053
O057,O057,O057,O058,,O057 - O058
O057,O057,O063,O063,,O063
O057,O057,O068,O068,,O068
O057,O057,O073,O073,,O073
O057,O057,O078,O078,,O078
O057,O057,O087,O087,,O087
O057,O057,O223,O223,,O223
O057,O057,O229,O229,,O229
O057,O057,O600,O849,,O600 - O849
O057,O057,O871,O871,,O871
O057,O057,O879,O879,,O879
O057,O057,O95,O95,,O95
O057,O057,O994,O994,,O994
O057,O057,R75,R75,,R75
O057,O057,T801,T801,,T801
O057,O057,T817,T817,,T817
O057,O057,T828,T828,,T828
O057,O057,T838,T838,,T838
O057,O057,T848,T848,,T848
O057,O057,T858,T858,,T858
O057,O057,Y600,Y849,,Y600 - Y849
O058,O059,B200,B24,,B200 - B24
O058,O059,O050,O059,,O050 - O059
O058,O059,O980,O998,,O980 - O998
O058,O059,R75,R75,,R75
O060,O060,B200,B24,,B200 - B24
O060,O060,O030,O039,,O030 - O039
O060,O060,O060,O060,,O060
O060,O060,O100,O219,,O100 - O219
O060,O060,O230,O239,,O230 - O239
O060,O060,O260,O264,,O260 - O264
O060,O060,O266,O269,,O266 - O269
O060,O060,O310,O310,,O310
O060,O060,O440,O469,,O440 - O469
O060,O060,O670,O679,,O670 - O679
O060,O060,O95,O95,,O95
O060,O060,O980,O998,,O980 - O998
O060,O060,R75,R75,,R75
O061,O061,B200,B24,,B200 - B24
O061,O061,O030,O039,,O030 - O039
O061,O061,O061,O061,,O061
O061,O061,O100,O219,,O100 - O219
O061,O061,O230,O239,,O230 - O239
O061,O061,O260,O264,,O260 - O264
O061,O061,O266,O269,,O266 - O269
O061,O061,O310,O310,,O310
O061,O061,O440,O469,,O440 - O469
O061,O061,O670,O679,,O670 - O679
O061,O061,O95,O95,,O95
O061,O061,O980,O998,,O980 - O998
O061,O061,R75,R75,,R75
O062,O062,B200,B24,,B200 - B24
O062,O062,I011,I011,,I011
O062,O062,I020,I020,,I020
O062,O062,I050,I080,,I050 - I080
O062,O062,I081,I089,,I081 - I089
O062,O062,I091,I091,,I091
O062,O062,I330,I339,,I330 - I339
O062,O062,I340,I379,,I340 - I379
O062,O062,I38,I38,,I38
O062,O062,I423,I424,,I423 - I424
O062,O062,I480,I499,,I480 - I499
O062,O062,I513,I513,,I513
O062,O062,I700,I700,,I700
O062,O062,I740,I741,,I740 - I741
O062,O062,I800,I809,,I800 - I809
O062,O062,I821,I829,,I821 - I829
O062,O062,O033,O033,,O033
O062,O062,O038,O038,,O038
O062,O062,O043,O043,,O043
O062,O062,O048,O048,,O048
O062,O062,O053,O053,,O053
O062,O062,O058,O058,,O058
O062,O062,O062,O063,,O062 - O063
O062,O062,O068,O068,,O068
O062,O062,O073,O073,,O073
O062,O062,O078,O078,,O078
O062,O062,O087,O087,,O087
O062,O062,O223,O223,,O223
O062,O062,O229,O229,,O229
O062,O062,O600,O849,,O600 - O849
O062,O062,O871,O871,,O871
O062,O062,O879,O879,,O879
O062,O062,O95,O95,,O95
O062,O062,O994,O994,,O994
O062,O062,R75,R75,,R75
O062,O062,T801,T801,,T801
O062,O062,T817,T817,,T817
O062,O062,T828,T828,,T828
O062,O062,T838,T838,,T838
O062,O062,T848,T848,,T848
O062,O062,T858,T858,,T858
O062,O062,Y600,Y849,,Y600 - Y849
O063,O063,B200,B24,,B200 - B24
O063,O063,O030,O039,,O030 - O039
O063,O063,O063,O063,,O063
O063,O063,O100,O219,,O100 - O219
O063,O063,O230,O239,,O230 - O239
O063,O063,O260,O264,,O260 - O264
O063,O063,O266,O269,,O266 - O269
O063,O063,O310,O310,,O310
O063,O063,O440,O469,,O440 - O469
O063,O063,O670,O679,,O670 - O679
O063,O063,O95,O95,,O95
O063,O063,O980,O998,,O980 - O998
O063,O063,R75,R75,,R75
O064,O064,B200,B24,,B200 - B24
O064,O064,O030,O039,,O030 - O039
O064,O064,O064,O064,,O064
O064,O064,O100,O219,,O100 - O219
O064,O064,O230,O239,,O230 - O239
O064,O064,O260,O264,,O260 - O264
O064,O064,O266,O269,,O266 - O269
O064,O064,O310,O310,,O310
O064,O064,O440,O469,,O440 - O469
O064,O064,O670,O679,,O670 - O679
O064,O064,O95,O95,,O95
O064,O064,O980,O998,,O980 - O998
O064,O064,R75,R75,,R75
O065,O065,B200,B24,,B200 - B24
O065,O065,O030,O039,,O030 - O039
O065,O065,O065,O065,,O065
O065,O065,O100,O219,,O100 - O219
O065,O065,O230,O239,,O230 - O239
O065,O065,O260,O264,,O260 - O264
O065,O065,O266,O269,,O266 - O269
O065,O065,O310,O310,,O310
O065,O065,O440,O469,,O440 - O469
O065,O065,O670,O679,,O670 - O679
O065,O065,O95,O95,,O95
O065,O065,O980,O998,,O980 - O998
O065,O065,R75,R75,,R75
O066,O066,B200,B24,,B200 - B24
O066,O066,O030,O039,,O030 - O039
O066,O066,O066,O066,,O066
O066,O066,O100,O219,,O100 - O219
O066,O066,O230,O239,,O230 - O239
O066,O066,O260,O264,,O260 - O264
O066,O066,O266,O269,,O266 - O269
O066,O066,O310,O310,,O310
O066,O066,O440,O469,,O440 - O469
O066,O066,O670,O679,,O670 - O679
O066,O066,O95,O95,,O95
O066,O066,O980,O998,,O980 - O998
O066,O066,R75,R75,,R75
O067,O067,B200,B24,,B200 - B24
O067,O067,I011,I011,,I011
O067,O067,I020,I020,,I020
O067,O067,I050,I080,,I050 - I080
O067,O067,I081,I089,,I081 - I089
O067,O067,I091,I091,,I091
O067,O067,I330,I339,,I330 - I339
O067,O067,I340,I379,,I340 - I379
O067,O067,I38,I38,,I38
O067,O067,I423,I424,,I423 - I424
O067,O067,I480,I499,,I480 - I499
O067,O067,I513,I513,,I513
O067,O067,I700,I700,,I700
O067,O067,I740,I741,,I740 - I741
O067,O067,I800,I809,,I800 - I809
O067,O067,I821,I829,,I821 - I829
O067,O067,O033,O033,,O033
O067,O067,O038,O038,,O038
O067,O067,O043,O043,,O043
O067,O067,O048,O048,,O048
O067,O067,O053,O053,,O053
O067,O067,O058,O058,,O058
O067,O067,O063,O063,,O063
O067,O067,O067,O068,,O067 - O068
O067,O067,O073,O073,,O073
O067,O067,O078,O078,,O078
O067,O067,O087,O087,,O087
O067,O067,O223,O223,,O223
O067,O067,O229,O229,,O229
O067,O067,O600,O849,,O600 - O849
O067,O067,O871,O871,,O871
O067,O067,O879,O879,,O879
O067,O067,O95,O95,,O95
O067,O067,O994,O994,,O994
O067,O067,R75,R75,,R75
O067,O067,T801,T801,,T801
O067,O067,T817,T817,,T817
O067,O067,T828,T828,,T828
O067,O067,T838,T838,,T838
O067,O067,T848,T848,,T848
O067,O067,T858,T858,,T858
O067,O067,Y600,Y849,,Y600 - Y849
O068,O068,B200,B24,,B200 - B24
O068,O068,O030,O039,,O030 - O039
O068,O068,O068,O068,,O068
O068,O068,O100,O219,,O100 - O219
O068,O068,O230,O239,,O230 - O239
O068,O068,O260,O264,,O260 - O264
O068,O068,O266,O269,,O266 - O269
O068,O068,O310,O310,,O310
O068,O068,O440,O469,,O440 - O469
O068,O068,O670,O679,,O670 - O679
O068,O068,O95,O95,,O95
O068,O068,O980,O998,,O980 - O998
O068,O068,R75,R75,,R75
O069,O069,B200,B24,,B200 - B24
O069,O069,O030,O039,,O030 - O039
O069,O069,O069,O069,,O069
O069,O069,O100,O219,,O100 - O219
O069,O069,O230,O239,,O230 - O239
O069,O069,O260,O264,,O260 - O264
O069,O069,O266,O269,,O266 - O269
O069,O069,O310,O310,,O310
O069,O069,O440,O469,,O440 - O469
O069,O069,O670,O679,,O670 - O679
O069,O069,O95,O95,,O95
O069,O069,O980,O998,,O980 - O998
O069,O069,R75,R75,,R75
O070,O071,B200,B24,,B200 - B24
O070,O071,O070,O079,,O070 - O079
O070,O071,O100,O219,,O100 - O219
O070,O071,O230,O239,,O230 - O239
O070,O071,O260,O264,,O260 - O264
O070,O071,O266,O269,,O266 - O269
O070,O071,O310,O310,,O310
O070,O071,O440,O469,,O440 - O469
O070,O071,O670,O679,,O670 - O679
O070,O071,O95,O95,,O95
O070,O071,O980,O998,,O980 - O998
O070,O071,R75,R75,,R75
O072,O072,B200,B24,,B200 - B24
O072,O072,I011,I011,,I011
O072,O072,I020,I020,,I020
O072,O072,I050,I080,,I050 - I080
O072,O072,I081,I089,,I081 - I089
O072,O072,I091,I091,,I091
O072,O072,I330,I339,,I330 - I339
O072,O072,I340,I379,,I340 - I379
O072,O072,I38,I38,,I38
O072,O072,I423,I424,,I423 - I424
O072,O072,I480,I499,,I480 - I499
O072,O072,I513,I513,,I513
O072,O072,I700,I700,,I700
O072,O072,I740,I741,,I740 - I741
O072,O072,I800,I809,,I800 - I809
O072,O072,I821,I829,,I821 - I829
O072,O072,O033,O033,,O033
O072,O072,O038,O038,,O038
O072,O072,O043,O043,,O043
O072,O072,O048,O048,,O048
O072,O072,O053,O053,,O053
O072,O072,O058,O058,,O058
O072,O072,O063,O063,,O063
O072,O072,O068,O068,,O068
O072,O072,O072,O073,,O072 - O073
O072,O072,O078,O078,,O078
O072,O072,O087,O087,,O087
O072,O072,O223,O223,,O223
O072,O072,O229,O229,,O229
O072,O072,O600,O849,,O600 - O849
O072,O072,O871,O871,,O871
O072,O072,O879,O879,,O879
O072,O072,O95,O95,,O95
O072,O072,O994,O994,,O994
O072,O072,R75,R75,,R75
O072,O072,T801,T801,,T801
O072,O072,T817,T817,,T817
O072,O072,T828,T828,,T828
O072,O072,T838,T838,,T838
O072,O072,T848,T848,,T848
O072,O072,T858,T858,,T858
O072,O072,Y600,Y849,,Y600 - Y849
O073,O076,B200,B24,,B200 - B24
O073,O076,O070,O079,,O070 - O079
O073,O076,O100,O219,,O100 - O219
O073,O076,O230,O239,,O230 - O239
O073,O076,O260,O264,,O260 - O264
O073,O076,O266,O269,,O266 - O269
O073,O076,O310,O310,,O310
O073,O076,O440,O469,,O440 - O469
O073,O076,O670,O679,,O670 - O679
O073,O076,O95,O95,,O95
O073,O076,O980,O998,,O980 - O998
O073,O076,R75,R75,,R75
O077,O077,B200,B24,,B200 - B24
O077,O077,I011,I011,,I011
O077,O077,I020,I020,,I020
O077,O077,I050,I080,,I050 - I080
O077,O077,I081,I089,,I081 - I089
O077,O077,I091,I091,,I091
O077,O077,I330,I339,,I330 - I339
O077,O077,I340,I379,,I340 - I379
O077,O077,I38,I38,,I38
O077,O077,I423,I424,,I423 - I424
O077,O077,I480,I499,,I480 - I499
O077,O077,I513,I513,,I513
O077,O077,I700,I700,,I700
O077,O077,I740,I741,,I740 - I741
O077,O077,I800,I809,,I800 - I809
O077,O077,I821,I829,,I821 - I829
O077,O077,O033,O033,,O033
O077,O077,O038,O038,,O038
O077,O077,O043,O043,,O043
O077,O077,O048,O048,,O048
O077,O077,O053,O053,,O053
O077,O077,O058,O058,,O058
O077,O077,O063,O063,,O063
O077,O077,O068,O068,,O068
O077,O077,O073,O073,,O073
O077,O077,O077,O078,,O077 - O078
O077,O077,O087,O087,,O087
O077,O077,O223,O223,,O223
O077,O077,O229,O229,,O229
O077,O077,O600,O849,,O600 - O849
O077,O077,O871,O871,,O871
O077,O077,O879,O879,,O879
O077,O077,O95,O95,,O95
O077,O077,O994,O994,,O994
O077,O077,R75,R75,,R75
O077,O077,T801,T801,,T801
O077,O077,T817,T817,,T817
O077,O077,T828,T828,,T828
O077,O077,T838,T838,,T838
O077,O077,T848,T848,,T848
O077,O077,T858,T858,,T858
O077,O077,Y600,Y849,,Y600 - Y849
O078,O079,B200,B24,,B200 - B24
O078,O079,O070,O079,,O070 - O079
O078,O079,O100,O219,,O100 - O219
O078,O079,O230,O239,,O230 - O239
O078,O079,O260,O264,,O260 - O264
O078,O079,O266,O269,,O266 - O269
O078,O079,O310,O310,,O310
O078,O079,O440,O469,,O440 - O469
O078,O079,O670,O679,,O670 - O679
O078,O079,O95,O95,,O95
O078,O079,O980,O998,,O980 - O998
O078,O079,R75,R75,,R75
O080,O081,B200,B24,,B200 - B24
O080,O081,O000,O089,,O000 - O089
O080,O081,R75,R75,,R75
O082,O082,B200,B24,,B200 - B24
O082,O082,I011,I011,,I011
O082,O082,I020,I020,,I020
O082,O082,I050,I080,,I050 - I080
O082,O082,I081,I089,,I081 - I089
O082,O082,I091,I091,,I091
O082,O082,I330,I339,,I330 - I339
O082,O082,I340,I379,,I340 - I379
O082,O082,I38,I38,,I38
O082,O082,I423,I424,,I423 - I424
O082,O082,I480,I499,,I480 - I499
O082,O082,I513,I513,,I513
O082,O082,I700,I700,,I700
O082,O082,I740,I741,,I740 - I741
O082,O082,I800,I809,,I800 - I809
O082,O082,I821,I829,,I821 - I829
O082,O082,O032,O034,,O032 - O034
O082,O082,O037,O039,,O037 - O039
O082,O082,O042,O044,,O042 - O044
O082,O082,O047,O049,,O047 - O049
O082,O082,O052,O054,,O052 - O054
O082,O082,O057,O059,,O057 - O059
O082,O082,O062,O064,,O062 - O064
O082,O082,O067,O069,,O067 - O069
O082,O082,O072,O074,,O072 - O074
O082,O082,O077,O079,,O077 - O079
O082,O082,O082,O082,,O082
O082,O082,O087,O087,,O087
O082,O082,O223,O223,,O223
O082,O082,O229,O229,,O229
O082,O082,O600,O849,,O600 - O849
O082,O082,O871,O871,,O871
O082,O082,O879,O879,,O879
O082,O082,O95,O95,,O95
O082,O082,O994,O994,,O994
O082,O082,R75,R75,,R75
O082,O082,T801,T801,,T801
O082,O082,T817,T817,,T817
O082,O082,T828,T828,,T828
O082,O082,T838,T838,,T838
O082,O082,T848,T848,,T848
O082,O082,T858,T858,,T858
O082,O082,Y600,Y849,,Y600 - Y849
O083,O089,B200,B24,,B200 - B24
O083,O089,O000,O089,,O000 - O089
O083,O089,R75,R75,,R75
O10,O10,O10,O10,,O10
O100,O11,B200,B24,,B200 - B24
O100,O11,O100,O16,,O100 - O16
O100,O11,O980,O998,,O980 - O998
O100,O11,R75,R75,,R75
O120,O151,B200,B24,,B200 - B24
O120,O151,O100,O16,,O100 - O16
O120,O151,O260,O260,,O260
O120,O151,O300,O309,,O300 - O309
O120,O151,O980,O998,,O980 - O998
O120,O151,R75,R75,,R75
O152,O152,B200,B24,,B200 - B24
O152,O152,O100,O16,,O100 - O16
O152,O152,O260,O260,,O260
O152,O152,O300,O309,,O300 - O309
O152,O152,O750,O759,,O750 - O759
O152,O152,O980,O998,,O980 - O998
O152,O152,R75,R75,,R75
O159,O16,B200,B24,,B200 - B24
O159,O16,O100,O16,,O100 - O16
O159,O16,O260,O260,,O260
O159,O16,O300,O309,,O300 - O309
O159,O16,O980,O998,,O980 - O998
O159,O16,R75,R75,,R75
O200,O209,B200,B24,,B200 - B24
O200,O209,O100,O209,,O100 - O209
O200,O209,O440,O469,,O440 - O469
O200,O209,O670,O679,,O670 - O679
O200,O209,O980,O998,,O980 - O998
O200,O209,R75,R75,,R75
O210,O210,B200,B24,,B200 - B24
O210,O210,O210,O210,,O210
O210,O210,O980,O998,,O980 - O998
O210,O210,R75,R75,,R75
O211,O211,B200,B24,,B200 - B24
O211,O211,O211,O211,,O211
O211,O211,O980,O998,,O980 - O998
O211,O211,R75,R75,,R75
O212,O212,B200,B24,,B200 - B24
O212,O212,O212,O212,,O212
O212,O212,O980,O998,,O980 - O998
O212,O212,R75,R75,,R75
O218,O218,B200,B24,,B200 - B24
O218,O218,O218,O218,,O218
O218,O218,O980,O998,,O980 - O998
O218,O218,R75,R75,,R75
O219,O219,B200,B24,,B200 - B24
O219,O219,O219,O219,,O219
O219,O219,O980,O998,,O980 - O998
O219,O219,R75,R75,,R75
O22,O22,O22,O22,,O22
O220,O220,B200,B24,,B200 - B24
O220,O220,O100,O16,,O100 - O16
O220,O220,O220,O220,,O220
O220,O220,O265,O265,,O265
O220,O220,O440,O469,,O440 - O469
O220,O220,O670,O679,,O670 - O679
O220,O220,O750,O85,,O750 - O85
O220,O220,O904,O904,,O904
O220,O220,O980,O998,,O980 - O998
O220,O220,R75,R75,,R75
O221,O221,B200,B24,,B200 - B24
O221,O221,O100,O16,,O100 - O16
O221,O221,O221,O221,,O221
O221,O221,O265,O265,,O265
O221,O221,O440,O469,,O440 - O469
O221,O221,O670,O679,,O670 - O679
O221,O221,O750,O85,,O750 - O85
O221,O221,O904,O904,,O904
O221,O221,O980,O998,,O980 - O998
O221,O221,R75,R75,,R75
O222,O222,B200,B24,,B200 - B24
O222,O222,O100,O16,,O100 - O16
O222,O222,O222,O222,,O222
O222,O222,O265,O265,,O265
O222,O222,O440,O469,,O440 - O469
O222,O222,O670,O679,,O670 - O679
O222,O222,O750,O85,,O750 - O85
O222,O222,O904,O904,,O904
O222,O222,O980,O998,,O980 - O998
O222,O222,R75,R75,,R75
O223,O223,B200,B24,,B200 - B24
O223,O223,O100,O16,,O100 - O16
O223,O223,O223,O223,,O223
O223,O223,O265,O265,,O265
O223,O223,O440,O469,,O440 - O469
O223,O223,O670,O679,,O670 - O679
O223,O223,O750,O85,,O750 - O85
O223,O223,O904,O904,,O904
O223,O223,O980,O998,,O980 - O998
O223,O223,R75,R75,,R75
O224,O224,B200,B24,,B200 - B24
O224,O224,O100,O16,,O100 - O16
O224,O224,O224,O224,,O224
O224,O224,O265,O265,,O265
O224,O224,O440,O469,,O440 - O469
O224,O224,O670,O679,,O670 - O679
O224,O224,O750,O85,,O750 - O85
O224,O224,O904,O904,,O904
O224,O224,O980,O998,,O980 - O998
O224,O224,R75,R75,,R75
O225,O225,B200,B24,,B200 - B24
O225,O225,O100,O16,,O100 - O16
O225,O225,O225,O225,,O225
O225,O225,O265,O265,,O265
O225,O225,O440,O469,,O440 - O469
O225,O225,O670,O679,,O670 - O679
O225,O225,O750,O85,,O750 - O85
O225,O225,O904,O904,,O904
O225,O225,O980,O998,,O980 - O998
O225,O225,R75,R75,,R75
O228,O228,B200,B24,,B200 - B24
O228,O228,O100,O16,,O100 - O16
O228,O228,O228,O228,,O228
O228,O228,O265,O265,,O265
O228,O228,O440,O469,,O440 - O469
O228,O228,O670,O679,,O670 - O679
O228,O228,O750,O85,,O750 - O85
O228,O228,O904,O904,,O904
O228,O228,O980,O998,,O980 - O998
O228,O228,R75,R75,,R75
O229,O229,B200,B24,,B200 - B24
O229,O229,O100,O16,,O100 - O16
O229,O229,O229,O229,,O229
O229,O229,O265,O265,,O265
O229,O229,O440,O469,,O440 - O469
O229,O229,O670,O679,,O670 - O679
O229,O229,O750,O85,,O750 - O85
O229,O229,O904,O904,,O904
O229,O229,O980,O998,,O980 - O998
O229,O229,R75,R75,,R75
O230,O230,B200,B24,,B200 - B24
O230,O230,O230,O230,,O230
O230,O230,O980,O989,,O980 - O989
O230,O230,O990,O998,,O990 - O998
O230,O230,R75,R75,,R75
O231,O231,B200,B24,,B200 - B24
O231,O231,O231,O231,,O231
O231,O231,O980,O989,,O980 - O989
O231,O231,O990,O998,,O990 - O998
O231,O231,R75,R75,,R75
O232,O232,B200,B24,,B200 - B24
O232,O232,O232,O232,,O232
O232,O232,O980,O989,,O980 - O989
O232,O232,O990,O998,,O990 - O998
O232,O232,R75,R75,,R75
O233,O233,B200,B24,,B200 - B24
O233,O233,O233,O233,,O233
O233,O233,O980,O989,,O980 - O989
O233,O233,O990,O998,,O990 - O998
O233,O233,R75,R75,,R75
O234,O234,B200,B24,,B200 - B24
O234,O234,O234,O234,,O234
O234,O234,O980,O989,,O980 - O989
O234,O234,O990,O998,,O990 - O998
O234,O234,R75,R75,,R75
O235,O235,B200,B24,,B200 - B24
O235,O235,O235,O235,,O235
O235,O235,O980,O989,,O980 - O989
O235,O235,O990,O998,,O990 - O998
O235,O235,R75,R75,,R75
O239,O239,B200,B24,,B200 - B24
O239,O239,O239,O239,,O239
O239,O239,O980,O989,,O980 - O989
O239,O239,O990,O998,,O990 - O998
O239,O239,R75,R75,,R75
O24,O24,O24,O24,,O24
O240,O240,O240,O240,,O240
O240,O240,O25,O25,,O25
O240,O240,O992,O992,,O992
O240,O240,O996,O996,,O996
O240,O240,O998,O998,,O998
O241,O241,O241,O241,,O241
O241,O241,O25,O25,,O25
O241,O241,O992,O992,,O992
O241,O241,O996,O996,,O996
O241,O241,O998,O998,,O998
O242,O242,O242,O242,,O242
O242,O242,O25,O25,,O25
O242,O242,O992,O992,,O992
O242,O242,O996,O996,,O996
O242,O242,O998,O998,,O998
O243,O243,O243,O243,,O243
O243,O243,O25,O25,,O25
O243,O243,O992,O992,,O992
O243,O243,O996,O996,,O996
O243,O243,O998,O998,,O998
O244,O244,O244,O244,,O244
O244,O244,O25,O25,,O25
O244,O244,O992,O992,,O992
O244,O244,O996,O996,,O996
O244,O244,O998,O998,,O998
O249,O249,O249,O25,,O249 - O25
O249,O249,O992,O992,,O992
O249,O249,O996,O996,,O996
O249,O249,O998,O998,,O998
O25,O25,B200,B24,,B200 - B24
O25,O25,O25,O25,,O25
O25,O25,O980,O998,,O980 - O998
O25,O25,R75,R75,,R75
O26,O26,O26,O26,,O26
O260,O264,B200,B24,,B200 - B24
O260,O264,O100,O16,,O100 - O16
O260,O264,O200,O299,,O200 - O299
O260,O264,O300,O48,,O300 - O48
O260,O264,O980,O998,,O980 - O998
O260,O264,R75,R75,,R75
O265,O265,B200,B24,,B200 - B24
O265,O265,O100,O719,,O100 - O719
O265,O265,O740,O759,,O740 - O759
O265,O265,O910,O927,,O910 - O927
O265,O265,O980,O998,,O980 - O998
O265,O265,R75,R75,,R75
O266,O266,B200,B24,,B200 - B24
O266,O266,O100,O16,,O100 - O16
O266,O266,O266,O266,,O266
O266,O266,O300,O309,,O300 - O309
O266,O266,O440,O469,,O440 - O469
O266,O266,O670,O679,,O670 - O679
O266,O266,O720,O723,,O720 - O723
O266,O266,O980,O998,,O980 - O998
O266,O266,R75,R75,,R75
O267,O269,B200,B24,,B200 - B24
O267,O269,O100,O16,,O100 - O16
O267,O269,O200,O299,,O200 - O299
O267,O269,O300,O48,,O300 - O48
O267,O269,O980,O998,,O980 - O998
O267,O269,R75,R75,,R75
O280,O280,B200,B24,,B200 - B24
O280,O280,O280,O280,,O280
O280,O280,O980,O998,,O980 - O998
O280,O280,R75,R75,,R75
O281,O281,B200,B24,,B200 - B24
O281,O281,O281,O281,,O281
O281,O281,O980,O998,,O980 - O998
O281,O281,R75,R75,,R75
O282,O282,B200,B24,,B200 - B24
O282,O282,O282,O282,,O282
O282,O282,O980,O998,,O980 - O998
O282,O282,R75,R75,,R75
O283,O283,B200,B24,,B200 - B24
O283,O283,O283,O283,,O283
O283,O283,O980,O998,,O980 - O998
O283,O283,R75,R75,,R75
O284,O284,B200,B24,,B200 - B24
O284,O284,O284,O284,,O284
O284,O284,O980,O998,,O980 - O998
O284,O284,R75,R75,,R75
O285,O285,B200,B24,,B200 - B24
O285,O285,O285,O285,,O285
O285,O285,O980,O998,,O980 - O998
O285,O285,R75,R75,,R75
O288,O288,B200,B24,,B200 - B24
O288,O288,O288,O288,,O288
O288,O288,O980,O998,,O980 - O998
O288,O288,R75,R75,,R75
O289,O289,B200,B24,,B200 - B24
O289,O289,O289,O289,,O289
O289,O289,O980,O998,,O980 - O998
O289,O289,R75,R75,,R75
O290,O290,B200,B24,,B200 - B24
O290,O290,O290,O290,,O290
O290,O290,O365,O365,,O365
O290,O290,O740,O759,,O740 - O759
O290,O290,O904,O904,,O904
O290,O290,O980,O998,,O980 - O998
O290,O290,R75,R75,,R75
O291,O291,B200,B24,,B200 - B24
O291,O291,O291,O291,,O291
O291,O291,O365,O365,,O365
O291,O291,O740,O759,,O740 - O759
O291,O291,O904,O904,,O904
O291,O291,O980,O998,,O980 - O998
O291,O291,R75,R75,,R75
O292,O292,B200,B24,,B200 - B24
O292,O292,O292,O292,,O292
O292,O292,O365,O365,,O365
O292,O292,O740,O759,,O740 - O759
O292,O292,O904,O904,,O904
O292,O292,O980,O998,,O980 - O998
O292,O292,R75,R75,,R75
O293,O293,B200,B24,,B200 - B24
O293,O293,O293,O293,,O293
O293,O293,O365,O365,,O365
O293,O293,O740,O759,,O740 - O759
O293,O293,O904,O904,,O904
O293,O293,O980,O998,,O980 - O998
O293,O293,R75,R75,,R75
O294,O294,B200,B24,,B200 - B24
O294,O294,O294,O294,,O294
O294,O294,O365,O365,,O365
O294,O294,O740,O759,,O740 - O759
O294,O294,O904,O904,,O904
O294,O294,O980,O998,,O980 - O998
O294,O294,R75,R75,,R75
O295,O295,B200,B24,,B200 - B24
O295,O295,O295,O295,,O295
O295,O295,O365,O365,,O365
O295,O295,O740,O759,,O740 - O759
O295,O295,O904,O904,,O904
O295,O295,O980,O998,,O980 - O998
O295,O295,R75,R75,,R75
O296,O296,B200,B24,,B200 - B24
O296,O296,O296,O296,,O296
O296,O296,O365,O365,,O365
O296,O296,O740,O759,,O740 - O759
O296,O296,O904,O904,,O904
O296,O296,O980,O998,,O980 - O998
O296,O296,R75,R75,,R75
O298,O298,B200,B24,,B200 - B24
O298,O298,O298,O298,,O298
O298,O298,O365,O365,,O365
O298,O298,O740,O759,,O740 - O759
O298,O298,O904,O904,,O904
O298,O298,O980,O998,,O980 - O998
O298,O298,R75,R75,,R75
O299,O299,B200,B24,,B200 - B24
O299,O299,O299,O299,,O299
