anchor,rule_type,modifier,source_start,source_end,target,raw_body,page
F146,LMP,,X40,X49,,X40 - X49,193
F146,LMP,,X60,X69,,X60 - X69,193
F146,LMP,,X85,X90,,X85 - X90,193
F146,LMP,,Y10,Y19,,Y10 - Y19,193
F149,SDC,,F03,F03,F147,F03 F147,194
F149,SDC,,F059,F059,F144,F059 F144,194
F149,SMP,,F140,F148,,F140 - F148,194
F149,SDC,M,F220,F220,F145,M F220 F145,194
F149,SDC,M,F28,F28,F145,M F28 F145,194
F149,LMC,,F29,F29,F145,F29 F145,194
F149,SDC,M,F39,F39,F148,M F39 F148,194
F149,SDC,,F419,F419,F148,F419 F148,194
F149,SDC,,R413,R413,F146,R413 F146,194
F149,LMP,,X40,X49,,X40 - X49,194
F149,LMP,,X60,X69,,X60 - X69,194
F149,LMP,,X85,X90,,X85 - X90,194
F149,LMP,,Y10,Y19,,Y10 - Y19,194
F150,LMC,,F29,F29,F155,F29 F155,194
F150,LMP,,X40,X49,,X40 - X49,194
F150,LMP,,X60,X69,,X60 - X69,194
F150,LMP,,X85,X90,,X85 - X90,194
F150,LMP,,Y10,Y19,,Y10 - Y19,194
F151,LMC,,F102,F102,F152,F102 F152,194
F151,LMC,,F104,F104,F154,F104 F154,194
F151,LMC,,F106,F106,F156,F106 F156,194
F151,LMC,,F107,F107,F157,F107 F157,194
F151,LMC,,F112,F112,F152,F112 F152,194
F151,LMC,,F114,F114,F154,F114 F154,194
F151,LMC,,F116,F116,F156,F116 F156,194
F151,LMC,,F117,F117,F157,F117 F157,194
F151,LMC,,F122,F122,F152,F122 F152,194
F151,LMC,,F124,F124,F154,F124 F154,194
F151,LMC,,F126,F126,F156,F126 F156,194
F151,LMC,,F127,F127,F157,F127 F157,194
F151,LMC,,F132,F132,F152,F132 F152,194
F151,LMC,,F134,F134,F154,F134 F154,194
F151,LMC,,F136,F136,F156,F136 F156,194
F151,LMC,,F137,F137,F157,F137 F157,194
F151,LMC,,F142,F142,F152,F142 F152,194
F151,LMC,,F144,F144,F154,F144 F154,194
F151,LMC,,F146,F146,F156,F146 F156,194
F151,LMC,,F147,F147,F157,F147 F157,194
F151,LMP,,F152,F152,,F152,194
F151,LMP,,F154,F154,,F154,194
F151,LMP,,F156,F157,,F156 - F157,194
F151,LMC,,F162,F162,F152,F162 F152,194
F151,LMC,,F164,F164,F154,F164 F154,194
F151,LMC,,F166,F166,F156,F166 F156,194
F151,LMC,,F167,F167,F157,F167 F157,194
F151,LMC,,F172,F172,F152,F172 F152,194
F151,LMC,,F174,F174,F154,F174 F154,194
F151,LMC,,F176,F176,F156,F176 F156,194
F151,LMC,,F177,F177,F157,F177 F157,194
F151,LMC,,F182,F182,F152,F182 F152,194
F151,LMC,,F184,F184,F154,F184 F154,194
F151,LMC,,F186,F186,F156,F186 F156,194
F151,LMC,,F187,F187,F157,F187 F157,194
F151,LMC,,F192,F192,F152,F192 F152,194
F151,LMC,,F194,F194,F154,F194 F154,194
F151,LMC,,F196,F196,F156,F196 F156,194
F151,LMC,,F197,F197,F157,F197 F157,194
F151,LMP,,X40,X49,,X40 - X49,194
F151,LMP,,X60,X69,,X60 - X69,194
F151,LMP,,X85,X90,,X85 - X90,194
F151,LMP,,Y10,Y19,,Y10 - Y19,194
F152,LMC,,F104,F104,F154,F104 F154,194
F152,LMC,,F106,F106,F156,F106 F156,194
F152,LMC,,F107,F107,F157,F107 F157,194
F152,LMC,,F114,F114,F154,F114 F154,194
F152,LMC,,F116,F116,F156,F116 F156,194
F152,LMC,,F117,F117,F157,F117 F157,194
F152,LMC,,F124,F124,F154,F124 F154,194
F152,LMC,,F126,F126,F156,F126 F156,194
F152,LMC,,F127,F127,F157,F127 F157,194
F152,LMC,,F134,F134,F154,F134 F154,194
F152,LMC,,F136,F136,F156,F136 F156,194
F152,LMC,,F137,F137,F157,F137 F157,194
F152,LMC,,F144,F144,F154,F144 F154,194
F152,LMC,,F146,F146,F156,F146 F156,194
F152,LMP,,F147,F147,,F147,194
F152,LMP,,F154,F154,,F154,194
F152,LMP,,F156,F157,,F156 - F157,194
F152,LMC,,F164,F164,F154,F164 F154,194
F152,LMC,,F166,F166,F156,F166 F156,194
F152,LMC,,F167,F167,F157,F167 F157,194
F152,LMC,,F174,F174,F154,F174 F154,194
F152,LMC,,F176,F176,F156,F176 F156,194
F152,LMC,,F177,F177,F157,F177 F157,194
F152,LMC,,F184,F184,F154,F184 F154,194
F152,LMC,,F186,F186,F156,F186 F156,194
F152,LMC,,F187,F187,F157,F187 F157,194
F152,LMC,,F194,F194,F154,F194 F154,194
F152,LMC,,F196,F196,F156,F196 F156,194
F152,LMC,,F197,F197,F157,F197 F157,194
F152,LMP,,X40,X49,,X40 - X49,194
F152,LMP,,X60,X69,,X60 - X69,194
F152,LMP,,X85,X90,,X85 - X90,194
F152,LMP,,Y10,Y19,,Y10 - Y19,195
F153,LMC,,F059,F059,F154,F059 F154,195
F153,SMP,,F154,F154,,F154,195
F153,LMP,,X40,X49,,X40 - X49,195
F153,LMP,,X60,X69,,X60 - X69,195
F153,LMP,,X85,X90,,X85 - X90,195
F153,LMP,,Y10,Y19,,Y10 - Y19,195
F154,LMP,,X40,X49,,X40 - X49,195
F154,LMP,,X60,X69,,X60 - X69,195
F154,LMP,,X85,X90,,X85 - X90,195
F154,LMP,,Y10,Y19,,Y10 - Y19,195
F155,LMC,,F102,F102,F152,F102 F152,195
F155,LMC,,F104,F104,F154,F104 F154,195
F155,LMC,,F106,F106,F156,F106 F156,195
F155,LMC,,F107,F107,F157,F107 F157,195
F155,LMC,,F112,F112,F152,F112 F152,195
F155,LMC,,F114,F114,F154,F114 F154,195
F155,LMC,,F116,F116,F156,F116 F156,195
F155,LMC,,F117,F117,F157,F117 F157,195
F155,LMC,,F122,F122,F152,F122 F152,195
F155,LMC,,F124,F124,F154,F124 F154,195
F155,LMC,,F126,F126,F156,F126 F156,195
F155,LMC,,F127,F127,F157,F127 F157,195
F155,LMC,,F132,F132,F152,F132 F152,195
F155,LMC,,F134,F134,F154,F134 F154,195
F155,LMC,,F136,F136,F156,F136 F156,195
F155,LMC,,F137,F137,F157,F137 F157,195
F155,LMC,,F142,F142,F152,F142 F152,195
F155,LMC,,F144,F144,F154,F144 F154,195
F155,LMC,,F146,F146,F156,F146 F156,195
F155,LMC,,F147,F147,F157,F147 F157,195
F155,LMP,,F152,F152,,F152,195
F155,LMP,,F154,F154,,F154,195
F155,LMP,,F156,F157,,F156 - F157,195
F155,LMC,,F162,F162,F152,F162 F152,195
F155,LMC,,F164,F164,F154,F164 F154,195
F155,LMC,,F166,F166,F156,F166 F156,195
F155,LMC,,F167,F167,F157,F167 F157,195
F155,LMC,,F172,F172,F152,F172 F152,195
F155,LMC,,F174,F174,F154,F174 F154,195
F155,LMC,,F176,F176,F156,F176 F156,195
F155,LMC,,F177,F177,F157,F177 F157,195
F155,LMC,,F182,F182,F152,F182 F152,195
F155,LMC,,F184,F184,F154,F184 F154,195
F155,LMC,,F186,F186,F156,F186 F156,195
F155,LMC,,F187,F187,F157,F187 F157,195
F155,LMC,,F192,F192,F152,F192 F152,195
F155,LMC,,F194,F194,F154,F194 F154,195
F155,LMC,,F196,F196,F156,F196 F156,195
F155,LMC,,F197,F197,F157,F197 F157,195
F155,LMP,,X40,X49,,X40 - X49,195
F155,LMP,,X60,X69,,X60 - X69,195
F155,LMP,,X85,X90,,X85 - X90,195
F155,LMP,,Y10,Y19,,Y10 - Y19,195
F156,LMP,,X40,X49,,X40 - X49,195
F156,LMP,,X60,X69,,X60 - X69,195
F156,LMP,,X85,X90,,X85 - X90,195
F156,LMP,,Y10,Y19,,Y10 - Y19,195
F159,SDC,,F03,F03,F157,F03 F157,195
F159,SDC,,F059,F059,F154,F059 F154,195
F159,SMP,,F150,F158,,F150 - F158,195
F159,SDC,M,F220,F220,F155,M F220 F155,195
F159,SDC,M,F28,F28,F155,M F28 F155,195
F159,LMC,,F29,F29,F155,F29 F155,195
F159,SDC,M,F39,F39,F158,M F39 F158,195
F159,SDC,,F419,F419,F158,F419 F158,195
F159,SDC,,R413,R413,F156,R413 F156,195
F159,LMP,,X40,X49,,X40 - X49,195
F159,LMP,,X60,X69,,X60 - X69,195
F159,LMP,,X85,X90,,X85 - X90,195
F159,LMP,,Y10,Y19,,Y10 - Y19,195
F160,LMC,,F29,F29,F165,F29 F165,195
F160,LMP,,X40,X49,,X40 - X49,195
F160,LMP,,X60,X69,,X60 - X69,195
F160,LMP,,X85,X90,,X85 - X90,195
F160,LMP,,Y10,Y19,,Y10 - Y19,195
F161,LMC,,F102,F102,F162,F102 F162,195
F161,LMC,,F104,F104,F164,F104 F164,195
F161,LMC,,F106,F106,F166,F106 F166,195
F161,LMC,,F107,F107,F167,F107 F167,195
F161,LMC,,F112,F112,F162,F112 F162,195
F161,LMC,,F114,F114,F164,F114 F164,195
F161,LMC,,F116,F116,F166,F116 F166,195
F161,LMC,,F117,F117,F167,F117 F167,195
F161,LMC,,F122,F122,F162,F122 F162,196
F161,LMC,,F124,F124,F164,F124 F164,196
F161,LMC,,F126,F126,F166,F126 F166,196
F161,LMC,,F127,F127,F167,F127 F167,196
F161,LMC,,F132,F132,F162,F132 F162,196
F161,LMC,,F134,F134,F164,F134 F164,196
F161,LMC,,F136,F136,F166,F136 F166,196
F161,LMC,,F137,F137,F167,F137 F167,196
F161,LMC,,F142,F142,F162,F142 F162,196
F161,LMC,,F144,F144,F164,F144 F164,196
F161,LMC,,F146,F146,F166,F146 F166,196
F161,LMC,,F147,F147,F167,F147 F167,196
F161,LMC,,F152,F152,F162,F152 F162,196
F161,LMC,,F154,F154,F164,F154 F164,196
F161,LMC,,F156,F156,F166,F156 F166,196
F161,LMC,,F157,F157,F167,F157 F167,196
F161,LMP,,F162,F162,,F162,196
F161,LMP,,F164,F164,,F164,196
F161,LMP,,F166,F167,,F166 - F167,196
F161,LMC,,F172,F172,F162,F172 F162,196
F161,LMC,,F174,F174,F164,F174 F164,196
F161,LMC,,F176,F176,F166,F176 F166,196
F161,LMC,,F177,F177,F167,F177 F167,196
F161,LMC,,F182,F182,F162,F182 F162,196
F161,LMC,,F184,F184,F164,F184 F164,196
F161,LMC,,F186,F186,F166,F186 F166,196
F161,LMC,,F187,F187,F167,F187 F167,196
F161,LMC,,F192,F192,F162,F192 F162,196
F161,LMC,,F194,F194,F164,F194 F164,196
F161,LMC,,F196,F196,F166,F196 F166,196
F161,LMC,,F197,F197,F167,F197 F167,196
F161,LMP,,X40,X49,,X40 - X49,196
F161,LMP,,X60,X69,,X60 - X69,196
F161,LMP,,X85,X90,,X85 - X90,196
F161,LMP,,Y10,Y19,,Y10 - Y19,196
F162,LMC,,F104,F104,F164,F104 F164,196
F162,LMC,,F106,F106,F166,F106 F166,196
F162,LMC,,F107,F107,F167,F107 F167,196
F162,LMC,,F114,F114,F164,F114 F164,196
F162,LMC,,F116,F116,F166,F116 F166,196
F162,LMC,,F117,F117,F167,F117 F167,196
F162,LMC,,F124,F124,F164,F124 F164,196
F162,LMC,,F126,F126,F166,F126 F166,196
F162,LMC,,F127,F127,F167,F127 F167,196
F162,LMC,,F134,F134,F164,F134 F164,196
F162,LMC,,F136,F136,F166,F136 F166,196
F162,LMC,,F137,F137,F167,F137 F167,196
F162,LMC,,F144,F144,F164,F144 F164,196
F162,LMC,,F146,F146,F166,F146 F166,196
F162,LMC,,F147,F147,F167,F147 F167,196
F162,LMC,,F154,F154,F164,F154 F164,196
F162,LMC,,F156,F156,F166,F156 F166,196
F162,LMC,,F157,F157,F167,F157 F167,196
F162,LMP,,F164,F164,,F164,196
F162,LMP,,F166,F167,,F166 - F167,196
F162,LMC,,F174,F174,F164,F174 F164,196
F162,LMC,,F176,F176,F166,F176 F166,196
F162,LMC,,F177,F177,F167,F177 F167,196
F162,LMC,,F184,F184,F164,F184 F164,196
F162,LMC,,F186,F186,F166,F186 F166,196
F162,LMC,,F187,F187,F167,F187 F167,196
F162,LMC,,F194,F194,F164,F194 F164,196
F162,LMC,,F196,F196,F166,F196 F166,196
F162,LMC,,F197,F197,F167,F197 F167,196
F162,LMP,,X40,X49,,X40 - X49,196
F162,LMP,,X60,X69,,X60 - X69,196
F162,LMP,,X85,X90,,X85 - X90,196
F162,LMP,,Y10,Y19,,Y10 - Y19,196
F163,LMC,,F059,F059,F164,F059 F164,196
F163,SMP,,F164,F164,,F164,196
F163,LMP,,X40,X49,,X40 - X49,196
F163,LMP,,X60,X69,,X60 - X69,196
F163,LMP,,X85,X90,,X85 - X90,196
F163,LMP,,Y10,Y19,,Y10 - Y19,196
F164,LMP,,X40,X49,,X40 - X49,196
F164,LMP,,X60,X69,,X60 - X69,196
F164,LMP,,X85,X90,,X85 - X90,196
F164,LMP,,Y10,Y19,,Y10 - Y19,196
F165,LMC,,F102,F102,F162,F102 F162,196
F165,LMC,,F104,F104,F164,F104 F164,196
F165,LMC,,F106,F106,F166,F106 F166,196
F165,LMC,,F107,F107,F167,F107 F167,196
F165,LMC,,F112,F112,F162,F112 F162,196
F165,LMC,,F114,F114,F164,F114 F164,196
F165,LMC,,F116,F116,F166,F116 F166,196
F165,LMC,,F117,F117,F167,F117 F167,196
F165,LMC,,F122,F122,F162,F122 F162,196
F165,LMC,,F124,F124,F164,F124 F164,196
F165,LMC,,F126,F126,F166,F126 F166,196
F165,LMC,,F127,F127,F167,F127 F167,196
F165,LMC,,F132,F132,F162,F132 F162,197
F165,LMC,,F134,F134,F164,F134 F164,197
F165,LMC,,F136,F136,F166,F136 F166,197
F165,LMC,,F137,F137,F167,F137 F167,197
F165,LMC,,F142,F142,F162,F142 F162,197
F165,LMC,,F144,F144,F164,F144 F164,197
F165,LMC,,F146,F146,F166,F146 F166,197
F165,LMC,,F147,F147,F167,F147 F167,197
F165,LMC,,F152,F152,F162,F152 F162,197
F165,LMC,,F154,F154,F164,F154 F164,197
F165,LMC,,F156,F156,F166,F156 F166,197
F165,LMC,,F157,F157,F167,F157 F167,197
F165,LMP,,F162,F162,,F162,197
F165,LMP,,F164,F164,,F164,197
F165,LMP,,F166,F167,,F166 - F167,197
F165,LMC,,F172,F172,F162,F172 F162,197
F165,LMC,,F174,F174,F164,F174 F164,197
F165,LMC,,F176,F176,F166,F176 F166,197
F165,LMC,,F177,F177,F167,F177 F167,197
F165,LMC,,F182,F182,F162,F182 F162,197
F165,LMC,,F184,F184,F164,F184 F164,197
F165,LMC,,F186,F186,F166,F186 F166,197
F165,LMC,,F187,F187,F167,F187 F167,197
F165,LMC,,F192,F192,F162,F192 F162,197
F165,LMC,,F194,F194,F164,F194 F164,197
F165,LMC,,F196,F196,F166,F196 F166,197
F165,LMC,,F197,F197,F167,F197 F167,197
F165,LMP,,X40,X49,,X40 - X49,197
F165,LMP,,X60,X69,,X60 - X69,197
F165,LMP,,X85,X90,,X85 - X90,197
F165,LMP,,Y10,Y19,,Y10 - Y19,197
F166,LMP,,X40,X49,,X40 - X49,197
F166,LMP,,X60,X69,,X60 - X69,197
F166,LMP,,X85,X90,,X85 - X90,197
F166,LMP,,Y10,Y19,,Y10 - Y19,197
F169,SDC,,F03,F03,F167,F03 F167,197
F169,SDC,,F059,F059,F164,F059 F164,197
F169,SMP,,F160,F168,,F160 - F168,197
F169,SDC,M,F220,F220,F165,M F220 F165,197
F169,SDC,M,F28,F28,F165,M F28 F165,197
F169,SDC,M,F29,F29,F165,M F29 F165,197
F169,SDC,M,F39,F39,F168,M F39 F168,197
F169,SDC,,F419,F419,F168,F419 F168,197
F169,SDC,,R413,R413,F166,R413 F166,197
F169,SDC,,R418,R418,F167,R418 F167,197
F169,LMP,,X40,X49,,X40 - X49,197
F169,LMP,,X60,X69,,X60 - X69,197
F169,LMP,,X85,X90,,X85 - X90,197
F169,LMP,,Y10,Y19,,Y10 - Y19,197
F170,LMC,,F29,F29,F175,F29 F175,197
F170,LMP,,I600,I698,,I600 - I698,197
F170,LMP,,X40,X49,,X40 - X49,197
F170,LMP,,X60,X69,,X60 - X69,197
F170,LMP,,X85,X90,,X85 - X90,197
F170,LMP,,Y10,Y19,,Y10 - Y19,197
F171,LMC,,F102,F102,F172,F102 F172,197
F171,LMC,,F104,F104,F174,F104 F174,197
F171,LMC,,F106,F106,F176,F106 F176,197
F171,LMC,,F107,F107,F177,F107 F177,197
F171,LMC,,F112,F112,F172,F112 F172,197
F171,LMC,,F114,F114,F174,F114 F174,197
F171,LMC,,F116,F116,F176,F116 F176,197
F171,LMC,,F117,F117,F177,F117 F177,197
F171,LMC,,F122,F122,F172,F122 F172,197
F171,LMC,,F124,F124,F174,F124 F174,197
F171,LMC,,F126,F126,F176,F126 F176,197
F171,LMC,,F127,F127,F177,F127 F177,197
F171,LMC,,F132,F132,F172,F132 F172,197
F171,LMC,,F134,F134,F174,F134 F174,197
F171,LMC,,F136,F136,F176,F136 F176,197
F171,LMC,,F137,F137,F177,F137 F177,197
F171,LMC,,F142,F142,F172,F142 F172,197
F171,LMC,,F144,F144,F174,F144 F174,197
F171,LMC,,F146,F146,F176,F146 F176,197
F171,LMC,,F147,F147,F177,F147 F177,197
F171,LMC,,F152,F152,F172,F152 F172,197
F171,LMC,,F154,F154,F174,F154 F174,197
F171,LMC,,F156,F156,F176,F156 F176,197
F171,LMC,,F157,F157,F177,F157 F177,197
F171,LMC,,F162,F162,F172,F162 F172,197
F171,LMC,,F164,F164,F174,F164 F174,197
F171,LMC,,F166,F166,F176,F166 F176,197
F171,LMC,,F167,F167,F177,F167 F177,197
F171,LMP,,F172,F172,,F172,197
F171,LMP,,F174,F174,,F174,197
F171,LMP,,F176,F177,,F176 - F177,197
F171,LMC,,F182,F182,F172,F182 F172,198
F171,LMC,,F184,F184,F174,F184 F174,198
F171,LMC,,F186,F186,F176,F186 F176,198
F171,LMC,,F187,F187,F177,F187 F177,198
F171,LMC,,F192,F192,F172,F192 F172,198
F171,LMC,,F194,F194,F174,F194 F174,198
F171,LMC,,F196,F196,F176,F196 F176,198
F171,LMC,,F197,F197,F177,F197 F177,198
F171,LMP,,I600,I698,,I600 - I698,198
F171,LMP,,X40,X49,,X40 - X49,198
F171,LMP,,X60,X69,,X60 - X69,198
F171,LMP,,X85,X90,,X85 - X90,198
F171,LMP,,Y10,Y19,,Y10 - Y19,198
F172,LMC,,F104,F104,F174,F104 F174,198
F172,LMC,,F106,F106,F176,F106 F176,198
F172,LMC,,F107,F107,F177,F107 F177,198
F172,LMC,,F114,F114,F174,F114 F174,198
F172,LMC,,F116,F116,F176,F116 F176,198
F172,LMC,,F117,F117,F177,F117 F177,198
F172,LMC,,F124,F124,F174,F124 F174,198
F172,LMC,,F126,F126,F176,F126 F176,198
F172,LMC,,F127,F127,F177,F127 F177,198
F172,LMC,,F134,F134,F174,F134 F174,198
F172,LMC,,F136,F136,F176,F136 F176,198
F172,LMC,,F137,F137,F177,F137 F177,198
F172,LMC,,F144,F144,F174,F144 F174,198
F172,LMC,,F146,F146,F176,F146 F176,198
F172,LMC,,F147,F147,F177,F147 F177,198
F172,LMC,,F154,F154,F174,F154 F174,198
F172,LMC,,F156,F156,F176,F156 F176,198
F172,LMC,,F157,F157,F177,F157 F177,198
F172,LMC,,F164,F164,F174,F164 F174,198
F172,LMC,,F166,F166,F176,F166 F176,198
F172,LMC,,F167,F167,F177,F167 F177,198
F172,LMP,,F174,F174,,F174,198
F172,LMP,,F176,F177,,F176 - F177,198
F172,LMC,,F184,F184,F174,F184 F174,198
F172,LMC,,F186,F186,F176,F186 F176,198
F172,LMC,,F187,F187,F177,F187 F177,198
F172,LMC,,F194,F194,F174,F194 F174,198
F172,LMC,,F196,F196,F176,F196 F176,198
F172,LMC,,F197,F197,F177,F197 F177,198
F172,LMP,,I600,I698,,I600 - I698,198
F172,LMP,,X40,X49,,X40 - X49,198
F172,LMP,,X60,X69,,X60 - X69,198
F172,LMP,,X85,X90,,X85 - X90,198
F172,LMP,,Y10,Y19,,Y10 - Y19,198
F173,LMC,,F059,F059,F174,F059 F174,198
F173,LMP,,I600,I698,,I600 - I698,198
F173,LMP,,X40,X49,,X40 - X49,198
F173,LMP,,X60,X69,,X60 - X69,198
F173,LMP,,X85,X90,,X85 - X90,198
F173,LMP,,Y10,Y19,,Y10 - Y19,198
F174,LMP,,I600,I698,,I600 - I698,198
F174,LMP,,X40,X49,,X40 - X49,198
F174,LMP,,X60,X69,,X60 - X69,198
F174,LMP,,X85,X90,,X85 - X90,198
F174,LMP,,Y10,Y19,,Y10 - Y19,198
F175,LMC,,F102,F102,F172,F102 F172,198
F175,LMC,,F104,F104,F174,F104 F174,198
F175,LMC,,F106,F106,F176,F106 F176,198
F175,LMC,,F107,F107,F177,F107 F177,198
F175,LMC,,F112,F112,F172,F112 F172,198
F175,LMC,,F114,F114,F174,F114 F174,198
F175,LMC,,F116,F116,F176,F116 F176,198
F175,LMC,,F117,F117,F177,F117 F177,198
F175,LMC,,F122,F122,F172,F122 F172,198
F175,LMC,,F124,F124,F174,F124 F174,198
F175,LMC,,F126,F126,F176,F126 F176,198
F175,LMC,,F127,F127,F177,F127 F177,198
F175,LMC,,F132,F132,F172,F132 F172,198
F175,LMP,,F134,F134,,F134,198
F175,LMC,,F136,F136,F176,F136 F176,198
F175,LMC,,F137,F137,F177,F137 F177,198
F175,LMC,,F142,F142,F172,F142 F172,198
F175,LMC,,F144,F144,F174,F144 F174,198
F175,LMC,,F146,F146,F176,F146 F176,198
F175,LMC,,F147,F147,F177,F147 F177,198
F175,LMC,,F152,F152,F172,F152 F172,199
F175,LMC,,F154,F154,F174,F154 F174,199
F175,LMC,,F156,F156,F176,F156 F176,199
F175,LMC,,F157,F157,F177,F157 F177,199
F175,LMC,,F162,F162,F172,F162 F172,199
F175,LMC,,F164,F164,F174,F164 F174,199
F175,LMC,,F166,F166,F176,F166 F176,199
F175,LMC,,F167,F167,F177,F167 F177,199
F175,LMP,,F172,F172,,F172,199
F175,LMP,,F174,F174,,F174,199
F175,LMP,,F176,F177,,F176 - F177,199
F175,LMC,,F182,F182,F172,F182 F172,199
F175,LMC,,F184,F184,F174,F184 F174,199
F175,LMC,,F186,F186,F176,F186 F176,199
F175,LMC,,F187,F187,F177,F187 F177,199
F175,LMC,,F192,F192,F172,F192 F172,199
F175,LMC,,F194,F194,F174,F194 F174,199
F175,LMC,,F196,F196,F176,F196 F176,199
F175,LMC,,F197,F197,F177,F197 F177,199
F175,LMP,,I600,I698,,I600 - I698,199
F175,LMP,,X40,X49,,X40 - X49,199
F175,LMP,,X60,X69,,X60 - X69,199
F175,LMP,,X85,X90,,X85 - X90,199
F175,LMP,,Y10,Y19,,Y10 - Y19,199
F176,LMP,,I600,I698,,I600 - I698,199
F176,LMP,,X40,X49,,X40 - X49,199
F176,LMP,,X60,X69,,X60 - X69,199
F176,LMP,,X85,X90,,X85 - X90,199
F176,LMP,,Y10,Y19,,Y10 - Y19,199
F179,SDC,,F03,F03,F177,F03 F177,199
F179,SDC,,F059,F059,F174,F059 F174,199
F179,SMP,,F170,F178,,F170 - F178,199
F179,SDC,M,F220,F220,F175,M F220 F175,199
F179,SDC,M,F28,F28,F175,M F28 F175,199
F179,LMC,,F29,F29,F175,F29 F175,199
F179,SDC,M,F39,F39,F178,M F39 F178,199
F179,SDC,,F419,F419,F178,F419 F178,199
F179,LMP,,I600,I698,,I600 - I698,199
F179,SDC,,R413,R413,F176,R413 F176,199
F179,LMP,,X40,X49,,X40 - X49,199
F179,LMP,,X60,X69,,X60 - X69,199
F179,LMP,,X85,X90,,X85 - X90,199
F179,LMP,,Y10,Y19,,Y10 - Y19,199
F180,LMC,,F29,F29,F185,F29 F185,199
F180,LMP,,X40,X49,,X40 - X49,199
F180,LMP,,X60,X69,,X60 - X69,199
F180,LMP,,X85,X90,,X85 - X90,199
F180,LMP,,Y10,Y19,,Y10 - Y19,199
F181,LMC,,F102,F102,F182,F102 F182,199
F181,LMC,,F104,F104,F184,F104 F184,199
F181,LMC,,F106,F106,F186,F106 F186,199
F181,LMC,,F107,F107,F187,F107 F187,199
F181,LMC,,F112,F112,F182,F112 F182,199
F181,LMC,,F114,F114,F184,F114 F184,199
F181,LMC,,F116,F116,F186,F116 F186,199
F181,LMC,,F117,F117,F187,F117 F187,199
F181,LMC,,F122,F122,F182,F122 F182,199
F181,LMC,,F124,F124,F184,F124 F184,199
F181,LMC,,F126,F126,F186,F126 F186,199
F181,LMC,,F127,F127,F187,F127 F187,199
F181,LMC,,F132,F132,F182,F132 F182,199
F181,LMC,,F134,F134,F184,F134 F184,199
F181,LMC,,F136,F136,F186,F136 F186,199
F181,LMC,,F137,F137,F187,F137 F187,199
F181,LMC,,F142,F142,F182,F142 F182,199
F181,LMC,,F144,F144,F184,F144 F184,199
F181,LMC,,F146,F146,F186,F146 F186,199
F181,LMC,,F147,F147,F187,F147 F187,199
F181,LMC,,F152,F152,F182,F152 F182,199
F181,LMC,,F154,F154,F184,F154 F184,199
F181,LMC,,F156,F156,F186,F156 F186,199
F181,LMC,,F157,F157,F187,F157 F187,199
F181,LMC,,F162,F162,F182,F162 F182,199
F181,LMC,,F164,F164,F184,F164 F184,199
F181,LMC,,F166,F166,F186,F166 F186,199
F181,LMC,,F167,F167,F187,F167 F187,199
F181,LMC,,F172,F172,F182,F172 F182,199
F181,LMC,,F174,F174,F184,F174 F184,199
F181,LMC,,F176,F176,F186,F176 F186,199
F181,LMC,,F177,F177,F187,F177 F187,199
F181,LMP,,F182,F182,,F182,199
F181,LMP,,F184,F184,,F184,199
F181,LMP,,F186,F187,,F186 - F187,200
F181,LMC,,F192,F192,F182,F192 F182,200
F181,LMC,,F194,F194,F184,F194 F184,200
F181,LMC,,F196,F196,F186,F196 F186,200
F181,LMC,,F197,F197,F187,F197 F187,200
F181,LMP,,X40,X49,,X40 - X49,200
F181,LMP,,X60,X69,,X60 - X69,200
F181,LMP,,X85,X90,,X85 - X90,200
F181,LMP,,Y10,Y19,,Y10 - Y19,200
F182,LMC,,F104,F104,F184,F104 F184,200
F182,LMC,,F106,F106,F186,F106 F186,200
F182,LMC,,F107,F107,F187,F107 F187,200
F182,LMC,,F114,F114,F184,F114 F184,200
F182,LMC,,F116,F116,F186,F116 F186,200
F182,LMC,,F117,F117,F187,F117 F187,200
F182,LMC,,F124,F124,F184,F124 F184,200
F182,LMC,,F126,F126,F186,F126 F186,200
F182,LMC,,F127,F127,F187,F127 F187,200
F182,LMC,,F134,F134,F184,F134 F184,200
F182,LMC,,F136,F136,F186,F136 F186,200
F182,LMC,,F137,F137,F187,F137 F187,200
F182,LMC,,F144,F144,F184,F144 F184,200
F182,LMC,,F146,F146,F186,F146 F186,200
F182,LMC,,F147,F147,F187,F147 F187,200
F182,LMC,,F154,F154,F184,F154 F184,200
F182,LMC,,F156,F156,F186,F156 F186,200
F182,LMC,,F157,F157,F187,F157 F187,200
F182,LMC,,F164,F164,F184,F164 F184,200
F182,LMC,,F166,F166,F186,F166 F186,200
F182,LMC,,F167,F167,F187,F167 F187,200
F182,LMC,,F174,F174,F184,F174 F184,200
F182,LMC,,F176,F176,F186,F176 F186,200
F182,LMC,,F177,F177,F187,F177 F187,200
F182,LMP,,F184,F184,,F184,200
F182,LMP,,F186,F187,,F186 - F187,200
F182,LMC,,F194,F194,F184,F194 F184,200
F182,LMC,,F196,F196,F186,F196 F186,200
F182,LMC,,F197,F197,F187,F197 F187,200
F182,LMP,,X40,X49,,X40 - X49,200
F182,LMP,,X60,X69,,X60 - X69,200
F182,LMP,,X85,X90,,X85 - X90,200
F182,LMP,,Y10,Y19,,Y10 - Y19,200
F183,LMC,,F059,F059,F184,F059 F184,200
F183,SMP,,F184,F184,,F184,200
F183,LMP,,X40,X49,,X40 - X49,200
F183,LMP,,X60,X69,,X60 - X69,200
